nominal_year,site,quadrat,photo_id,taxonomy,cover_percent,n_points
2006,SE2,26,DSC_3245,Pocillopora,  10.00,200
2006,SE2,26,DSC_3245,Porites,   2.00,200
2006,SE2,27,DSC_3246,Acropora,   9.00,200
2006,SE2,27,DSC_3246,other Scleractinia,   1.00,200
2006,SE2,27,DSC_3246,Pocillopora,  14.00,200
2006,SE2,27,DSC_3246,Porites,   2.00,200
2006,SE2,28,DSC_3247,Acropora,   2.00,200
2006,SE2,28,DSC_3247,other Scleractinia,  18.00,200
2006,SE2,28,DSC_3247,Pocillopora,  18.00,200
2006,SE2,28,DSC_3247,Porites,   1.00,200
2006,SE2,29,DSC_3248,Acropora,  22.00,200
2006,SE2,29,DSC_3248,other Scleractinia,   3.00,200
2006,SE2,29,DSC_3248,Pocillopora,  46.00,200
2006,SE2,29,DSC_3248,Porites,   0.00,200
2006,SE2,30,DSC_3249,Acropora,  30.00,200
2006,SE2,30,DSC_3249,other Scleractinia,   3.00,200
2006,SE2,30,DSC_3249,Pocillopora,  39.00,200
2006,SE2,30,DSC_3249,Porites,   1.00,200
2006,SE2,31,DSC_3250,Acropora,  10.00,200
2006,SE2,31,DSC_3250,other Scleractinia,   4.00,200
2006,SE2,31,DSC_3250,Pocillopora,  36.00,200
2006,SE2,31,DSC_3250,Porites,   1.00,200
2006,SE2,32,DSC_3251,Acropora,   6.00,200
2006,SE2,32,DSC_3251,other Scleractinia,   1.00,200
2006,SE2,32,DSC_3251,Pocillopora,  21.00,200
2006,SE2,32,DSC_3251,Porites,  26.00,200
2006,SE2,33,DSC_3252,Acropora,   3.00,200
2006,SE2,33,DSC_3252,other Scleractinia,   7.00,200
2006,SE2,33,DSC_3252,Pocillopora,  21.00,200
2006,SE2,33,DSC_3252,Porites,   2.00,200
2006,SE2,34,DSC_3253,Acropora,  23.00,200
2006,SE2,34,DSC_3253,other Scleractinia,   4.00,200
2006,SE2,34,DSC_3253,Pocillopora,  20.00,200
2006,SE2,34,DSC_3253,Porites,   0.00,200
2006,SE2,35,DSC_3254,Acropora,   6.00,200
2006,SE2,35,DSC_3254,other Scleractinia,   6.00,200
2006,SE2,35,DSC_3254,Pocillopora,   5.00,200
2006,SE2,35,DSC_3254,Porites,   2.00,200
2006,SE2,36,DSC_3255,Acropora,   2.00,200
2006,SE2,36,DSC_3255,other Scleractinia,   4.00,200
2006,SE2,36,DSC_3255,Pocillopora,  35.00,200
2006,SE2,36,DSC_3255,Porites,   3.00,200
2006,SE2,37,DSC_3256,Acropora,   9.00,200
2006,SE2,37,DSC_3256,other Scleractinia,   0.00,200
2006,SE2,37,DSC_3256,Pocillopora,  67.00,200
2006,SE2,37,DSC_3256,Porites,   0.00,200
2006,SE2,38,DSC_3257,Acropora,  14.00,200
2006,SE2,38,DSC_3257,other Scleractinia,  11.00,200
2006,SE2,38,DSC_3257,Pocillopora,  27.00,200
2006,SE2,38,DSC_3257,Porites,   0.00,200
2006,SE2,39,DSC_3258,Acropora,   6.00,200
2006,SE2,39,DSC_3258,other Scleractinia,   2.00,200
2006,SE2,39,DSC_3258,Pocillopora,  48.00,200
2006,SE2,39,DSC_3258,Porites,   1.00,200
2006,SE2,40,DSC_3259,Acropora,   5.00,200
2006,SE2,40,DSC_3259,other Scleractinia,   5.00,200
2006,SE2,40,DSC_3259,Pocillopora,  50.00,200
2006,SE2,40,DSC_3259,Porites,   0.00,200
2006,SE3,1,DSC_3263,Acropora,   2.00,200
2006,SE3,1,DSC_3263,other Scleractinia,   2.00,200
2006,SE3,1,DSC_3263,Pocillopora,  42.00,200
2006,SE3,1,DSC_3263,Porites,   0.00,200
2006,SE3,2,DSC_3264,Acropora,   1.00,200
2006,SE3,2,DSC_3264,other Scleractinia,   2.00,200
2006,SE3,2,DSC_3264,Pocillopora,  32.00,200
2006,SE3,2,DSC_3264,Porites,   2.00,200
2006,SE3,3,DSC_3265,Acropora,   8.00,200
2006,SE3,3,DSC_3265,other Scleractinia,   7.00,200
2006,SE3,3,DSC_3265,Pocillopora,  16.00,200
2006,SE3,3,DSC_3265,Porites,   1.00,200
2006,SE3,4,DSC_3266,Acropora,   1.00,200
2006,SE3,4,DSC_3266,other Scleractinia,   6.00,200
2006,SE3,4,DSC_3266,Pocillopora,  34.00,200
2006,SE3,4,DSC_3266,Porites,   0.00,200
2006,SE3,5,DSC_3267,Acropora,   0.00,200
2006,SE3,5,DSC_3267,other Scleractinia,   4.00,200
2006,SE3,5,DSC_3267,Pocillopora,  16.00,200
2006,SE3,5,DSC_3267,Porites,   0.00,200
2006,SE3,6,DSC_3268,Acropora,   0.00,200
2006,SE3,6,DSC_3268,other Scleractinia,   0.00,200
2006,SE3,6,DSC_3268,Pocillopora,  65.00,200
2006,SE3,6,DSC_3268,Porites,   0.00,200
2006,SE3,7,DSC_3269,Acropora,   0.00,200
2006,SE3,7,DSC_3269,other Scleractinia,   0.00,200
2006,SE3,7,DSC_3269,Pocillopora,  54.00,200
2006,SE3,7,DSC_3269,Porites,   0.00,200
2006,SE3,8,DSC_3270,Acropora,   0.00,200
2006,SE3,8,DSC_3270,other Scleractinia,   4.00,200
2006,SE3,8,DSC_3270,Pocillopora,  19.00,200
2006,SE3,8,DSC_3270,Porites,  30.00,200
2006,SE3,9,DSC_3271,Acropora,   0.00,200
2006,SE3,9,DSC_3271,other Scleractinia,   1.00,200
2006,SE3,9,DSC_3271,Pocillopora,  37.00,200
2006,SE3,9,DSC_3271,Porites,   2.00,200
2006,SE3,10,DSC_3272,Acropora,   0.00,200
2006,SE3,10,DSC_3272,other Scleractinia,   3.00,200
2006,SE3,10,DSC_3272,Pocillopora,  62.00,200
2006,SE3,10,DSC_3272,Porites,   0.00,200
2006,SE3,11,DSC_3273,Acropora,   7.00,200
2006,SE3,11,DSC_3273,other Scleractinia,  13.00,200
2006,SE3,11,DSC_3273,Pocillopora,  48.00,200
2006,SE3,11,DSC_3273,Porites,   0.00,200
2006,SE3,12,DSC_3274,Acropora,   0.00,200
2006,SE3,12,DSC_3274,other Scleractinia,   3.00,200
2006,SE3,12,DSC_3274,Pocillopora,  23.00,200
2006,SE3,12,DSC_3274,Porites,   0.00,200
2006,SE3,13,DSC_3275,Acropora,   0.00,200
2006,SE3,13,DSC_3275,other Scleractinia,   9.00,200
2006,SE3,13,DSC_3275,Pocillopora,  26.00,200
2006,SE3,13,DSC_3275,Porites,   0.00,200
2006,SE3,14,DSC_3276,Acropora,   0.00,200
2006,SE3,14,DSC_3276,other Scleractinia,   1.00,200
2006,SE3,14,DSC_3276,Pocillopora,  45.00,200
2006,SE3,14,DSC_3276,Porites,   0.00,200
2006,SE3,15,DSC_3277,Acropora,   0.00,200
2006,SE3,15,DSC_3277,other Scleractinia,   3.00,200
2006,SE3,15,DSC_3277,Pocillopora,  29.00,200
2006,SE3,15,DSC_3277,Porites,   0.00,200
2006,SE3,16,DSC_3278,Acropora,   7.00,200
2006,SE3,16,DSC_3278,other Scleractinia,   1.00,200
2006,SE3,16,DSC_3278,Pocillopora,  32.00,200
2006,SE3,16,DSC_3278,Porites,   0.00,200
2006,SE3,17,DSC_3279,Acropora,   0.00,200
2006,SE3,17,DSC_3279,other Scleractinia,   4.00,200
2006,SE3,17,DSC_3279,Pocillopora,  29.00,200
2006,SE3,17,DSC_3279,Porites,   1.00,200
2006,SE3,18,DSC_3280,Acropora,   0.00,200
2006,SE3,18,DSC_3280,other Scleractinia,   1.00,200
2006,SE3,18,DSC_3280,Pocillopora,   5.00,200
2006,SE3,18,DSC_3280,Porites,   7.00,200
2006,SE3,19,DSC_3281,Acropora,   0.00,200
2006,SE3,19,DSC_3281,other Scleractinia,   3.00,200
2006,SE3,19,DSC_3281,Pocillopora,  30.00,200
2006,SE3,19,DSC_3281,Porites,   0.00,200
2006,SE3,20,DSC_3282,Acropora,   0.00,200
2006,SE3,20,DSC_3282,other Scleractinia,   1.00,200
2006,SE3,20,DSC_3282,Pocillopora,  39.00,200
2006,SE3,20,DSC_3282,Porites,   0.00,200
2006,SE3,21,DSC_3283,Acropora,   0.00,200
2006,SE3,21,DSC_3283,other Scleractinia,   3.00,200
2006,SE3,21,DSC_3283,Pocillopora,  42.00,200
2006,SE3,21,DSC_3283,Porites,   0.00,200
2006,SE3,22,DSC_3284,Acropora,   0.00,200
2006,SE3,22,DSC_3284,other Scleractinia,   0.00,200
2006,SE3,22,DSC_3284,Pocillopora,  67.00,200
2006,SE3,22,DSC_3284,Porites,   0.00,200
2006,SE3,23,DSC_3285,Acropora,  10.00,200
2006,SE3,23,DSC_3285,other Scleractinia,   1.00,200
2006,SE3,23,DSC_3285,Pocillopora,  73.00,200
2006,SE3,23,DSC_3285,Porites,   0.00,200
2006,SE3,24,DSC_3286,Acropora,   0.00,200
2006,SE3,24,DSC_3286,other Scleractinia,   2.00,200
2006,SE3,24,DSC_3286,Pocillopora,  70.00,200
2006,SE3,24,DSC_3286,Porites,   0.00,200
2006,SE3,25,DSC_3287,Acropora,   0.00,200
2006,SE3,25,DSC_3287,other Scleractinia,   6.00,200
2006,SE3,25,DSC_3287,Pocillopora,  34.00,200
2006,SE3,25,DSC_3287,Porites,   0.00,200
2006,SE3,26,DSC_3288,Acropora,   0.00,200
2006,SE3,26,DSC_3288,other Scleractinia,   2.00,200
2006,SE3,26,DSC_3288,Pocillopora,  45.00,200
2006,SE3,26,DSC_3288,Porites,   0.00,200
2006,SE3,27,DSC_3289,Acropora,   0.00,200
2006,SE3,27,DSC_3289,other Scleractinia,   4.00,200
2006,SE3,27,DSC_3289,Pocillopora,  19.00,200
2006,SE3,27,DSC_3289,Porites,  22.00,200
2006,SE3,28,DSC_3290,Acropora,   2.00,200
2006,SE3,28,DSC_3290,other Scleractinia,   2.00,200
2006,SE3,28,DSC_3290,Pocillopora,  35.00,200
2006,SE3,28,DSC_3290,Porites,   0.00,200
2006,SE3,29,DSC_3291,Acropora,  14.00,200
2006,SE3,29,DSC_3291,other Scleractinia,   1.00,200
2006,SE3,29,DSC_3291,Pocillopora,  44.00,200
2006,SE3,29,DSC_3291,Porites,   0.00,200
2006,SE3,30,DSC_3292,Acropora,   2.00,200
2006,SE3,30,DSC_3292,other Scleractinia,   4.00,200
2006,SE3,30,DSC_3292,Pocillopora,  23.00,200
2006,SE3,30,DSC_3292,Porites,  11.00,200
2006,SE3,31,DSC_3293,Acropora,   0.00,200
2006,SE3,31,DSC_3293,other Scleractinia,   7.00,200
2006,SE3,31,DSC_3293,Pocillopora,  37.00,200
2006,SE3,31,DSC_3293,Porites,   1.00,200
2006,SE3,32,DSC_3294,Acropora,   0.00,200
2006,SE3,32,DSC_3294,other Scleractinia,   4.00,200
2006,SE3,32,DSC_3294,Pocillopora,  23.00,200
2006,SE3,32,DSC_3294,Porites,   0.00,200
2006,SE3,33,DSC_3295,Acropora,   8.00,200
2006,SE3,33,DSC_3295,other Scleractinia,   4.00,200
2006,SE3,33,DSC_3295,Pocillopora,  31.00,200
2006,SE3,33,DSC_3295,Porites,   4.00,200
2006,SE3,34,DSC_3296,Acropora,   0.00,200
2006,SE3,34,DSC_3296,other Scleractinia,   2.00,200
2006,SE3,34,DSC_3296,Pocillopora,  45.00,200
2006,SE3,34,DSC_3296,Porites,   3.00,200
2006,SE3,35,DSC_3297,Acropora,   0.00,200
2006,SE3,35,DSC_3297,other Scleractinia,   1.00,200
2006,SE3,35,DSC_3297,Pocillopora,   7.00,200
2006,SE3,35,DSC_3297,Porites,   0.00,200
2006,SE3,36,DSC_3298,Acropora,   0.00,200
2006,SE3,36,DSC_3298,other Scleractinia,   6.00,200
2006,SE3,36,DSC_3298,Pocillopora,  37.00,200
2006,SE3,36,DSC_3298,Porites,   2.00,200
2006,SE3,37,DSC_3299,Acropora,   0.00,200
2006,SE3,37,DSC_3299,other Scleractinia,   3.00,200
2006,SE3,37,DSC_3299,Pocillopora,  22.00,200
2006,SE3,37,DSC_3299,Porites,   1.00,200
2006,SE3,38,DSC_3300,Acropora,   0.00,200
2006,SE3,38,DSC_3300,other Scleractinia,   2.00,200
2006,SE3,38,DSC_3300,Pocillopora,  62.00,200
2006,SE3,38,DSC_3300,Porites,   0.00,200
2006,SE3,39,DSC_3301,Acropora,   0.00,200
2006,SE3,39,DSC_3301,other Scleractinia,   0.00,200
2006,SE3,39,DSC_3301,Pocillopora,  88.00,200
2006,SE3,39,DSC_3301,Porites,   0.00,200
2006,SE3,40,DSC_3302,Acropora,   0.00,200
2006,SE3,40,DSC_3302,other Scleractinia,   5.00,200
2006,SE3,40,DSC_3302,Pocillopora,  19.00,200
2006,SE3,40,DSC_3302,Porites,   0.00,200
2006,SW1,1,DSC_3391,Acropora,   2.00,200
2006,SW1,1,DSC_3391,other Scleractinia,   7.00,200
2006,SW1,1,DSC_3391,Pocillopora,  24.00,200
2006,SW1,1,DSC_3391,Porites,   1.00,200
2006,SW1,2,DSC_3392,Acropora,   1.00,200
2006,SW1,2,DSC_3392,other Scleractinia,   5.00,200
2006,SW1,2,DSC_3392,Pocillopora,   0.00,200
2006,SW1,2,DSC_3392,Porites,   2.00,200
2006,SW1,3,DSC_3393,Acropora,   5.00,200
2006,SW1,3,DSC_3393,other Scleractinia,  14.00,200
2006,SW1,3,DSC_3393,Pocillopora,  11.00,200
2006,SW1,3,DSC_3393,Porites,   0.00,200
2006,SW1,4,DSC_3394,Acropora,   0.00,200
2006,SW1,4,DSC_3394,other Scleractinia,   3.00,200
2006,SW1,4,DSC_3394,Pocillopora,  18.00,200
2006,SW1,4,DSC_3394,Porites,   0.00,200
2006,SW1,5,DSC_3395,Acropora,  28.00,200
2006,SW1,5,DSC_3395,other Scleractinia,   1.00,200
2006,SW1,5,DSC_3395,Pocillopora,  17.00,200
2006,SW1,5,DSC_3395,Porites,   0.00,200
2006,SW1,6,DSC_3396,Acropora,  11.00,200
2006,SW1,6,DSC_3396,other Scleractinia,   2.00,200
2006,SW1,6,DSC_3396,Pocillopora,  40.00,200
2006,SW1,6,DSC_3396,Porites,   0.00,200
2006,SW1,7,DSC_3397,Acropora,  10.00,200
2006,SW1,7,DSC_3397,other Scleractinia,   3.00,200
2006,SW1,7,DSC_3397,Pocillopora,  26.00,200
2006,SW1,7,DSC_3397,Porites,   0.00,200
2006,SW1,8,DSC_3398,Acropora,  19.00,200
2006,SW1,8,DSC_3398,other Scleractinia,   3.00,200
2006,SW1,8,DSC_3398,Pocillopora,  14.00,200
2006,SW1,8,DSC_3398,Porites,   0.00,200
2006,SW1,9,DSC_3399,Acropora,   2.00,200
2006,SW1,9,DSC_3399,other Scleractinia,   4.00,200
2006,SW1,9,DSC_3399,Pocillopora,  29.00,200
2006,SW1,9,DSC_3399,Porites,   0.00,200
2006,SW1,10,DSC_3400,Acropora,   2.00,200
2006,SW1,10,DSC_3400,other Scleractinia,   2.00,200
2006,SW1,10,DSC_3400,Pocillopora,   0.00,200
2006,SW1,10,DSC_3400,Porites,   0.00,200
2006,SW1,11,DSC_3401,Acropora,  32.00,200
2006,SW1,11,DSC_3401,other Scleractinia,   7.00,200
2006,SW1,11,DSC_3401,Pocillopora,   3.00,200
2006,SW1,11,DSC_3401,Porites,   0.00,200
2006,SW1,12,DSC_3402,Acropora,  12.00,200
2006,SW1,12,DSC_3402,other Scleractinia,   1.00,200
2006,SW1,12,DSC_3402,Pocillopora,  16.00,200
2006,SW1,12,DSC_3402,Porites,   0.00,200
2006,SW1,13,DSC_3403,Acropora,   2.00,200
2006,SW1,13,DSC_3403,other Scleractinia,   3.00,200
2006,SW1,13,DSC_3403,Pocillopora,  44.00,200
2006,SW1,13,DSC_3403,Porites,   0.00,200
2006,SW1,14,DSC_3404,Acropora,  18.00,200
2006,SW1,14,DSC_3404,other Scleractinia,   1.00,200
2006,SW1,14,DSC_3404,Pocillopora,  24.00,200
2006,SW1,14,DSC_3404,Porites,   0.00,200
2006,SW1,15,DSC_3405,Acropora,   4.00,200
2006,SW1,15,DSC_3405,other Scleractinia,   2.00,200
2006,SW1,15,DSC_3405,Pocillopora,  20.00,200
2006,SW1,15,DSC_3405,Porites,   0.00,200
2006,SW1,16,DSC_3406,Acropora,   4.00,200
2006,SW1,16,DSC_3406,other Scleractinia,   2.00,200
2006,SW1,16,DSC_3406,Pocillopora,  15.00,200
2006,SW1,16,DSC_3406,Porites,   1.00,200
2006,SW1,17,DSC_3407,Acropora,  17.00,200
2006,SW1,17,DSC_3407,other Scleractinia,   2.00,200
2006,SW1,17,DSC_3407,Pocillopora,  32.00,200
2006,SW1,17,DSC_3407,Porites,   1.00,200
2006,SW1,18,DSC_3408,Acropora,   0.00,200
2006,SW1,18,DSC_3408,other Scleractinia,   3.00,200
2006,SW1,18,DSC_3408,Pocillopora,  25.00,200
2006,SW1,18,DSC_3408,Porites,   0.00,200
2006,SW1,19,DSC_3409,Acropora,   0.00,200
2006,SW1,19,DSC_3409,other Scleractinia,  10.00,200
2006,SW1,19,DSC_3409,Pocillopora,  20.00,200
2006,SW1,19,DSC_3409,Porites,   3.00,200
2006,SW1,20,DSC_3410,Acropora,  14.00,200
2006,SW1,20,DSC_3410,other Scleractinia,  11.00,200
2006,SW1,20,DSC_3410,Pocillopora,  28.00,200
2006,SW1,20,DSC_3410,Porites,   6.00,200
2006,SW1,21,DSC_3411,Acropora,   6.00,200
2006,SW1,21,DSC_3411,other Scleractinia,   3.00,200
2006,SW1,21,DSC_3411,Pocillopora,   6.00,200
2006,SW1,21,DSC_3411,Porites,   0.00,200
2006,SW1,22,DSC_3412,Acropora,   1.00,200
2006,SW1,22,DSC_3412,other Scleractinia,   8.00,200
2006,SW1,22,DSC_3412,Pocillopora,  15.00,200
2006,SW1,22,DSC_3412,Porites,   0.00,200
2006,SW1,23,DSC_3413,Acropora,   6.00,200
2006,SW1,23,DSC_3413,other Scleractinia,   5.00,200
2006,SW1,23,DSC_3413,Pocillopora,   9.00,200
2006,SW1,23,DSC_3413,Porites,   0.00,200
2006,SW1,24,DSC_3414,Acropora,  25.00,200
2006,SW1,24,DSC_3414,other Scleractinia,   4.00,200
2006,SW1,24,DSC_3414,Pocillopora,   5.00,200
2006,SW1,24,DSC_3414,Porites,   0.00,200
2006,SW1,25,DSC_3415,Acropora,  18.00,200
2006,SW1,25,DSC_3415,other Scleractinia,   3.00,200
2006,SW1,25,DSC_3415,Pocillopora,   6.00,200
2006,SW1,25,DSC_3415,Porites,   0.00,200
2006,SW1,26,DSC_3416,Acropora,   4.00,200
2006,SW1,26,DSC_3416,other Scleractinia,   6.00,200
2006,SW1,26,DSC_3416,Pocillopora,  10.00,200
2006,SW1,26,DSC_3416,Porites,   1.00,200
2006,SW1,27,DSC_3417,Acropora,   9.00,200
2006,SW1,27,DSC_3417,other Scleractinia,   2.00,200
2006,SW1,27,DSC_3417,Pocillopora,   0.00,200
2006,SW1,27,DSC_3417,Porites,   0.00,200
2006,SW1,28,DSC_3418,Acropora,   0.00,200
2006,SW1,28,DSC_3418,other Scleractinia,   0.00,200
2006,SW1,28,DSC_3418,Pocillopora,  16.00,200
2006,SW1,28,DSC_3418,Porites,   0.00,200
2006,SW1,29,DSC_3419,Acropora,   4.00,200
2006,SW1,29,DSC_3419,other Scleractinia,  10.00,200
2006,SW1,29,DSC_3419,Pocillopora,   5.00,200
2006,SW1,29,DSC_3419,Porites,   0.00,200
2006,SW1,30,DSC_3420,Acropora,  13.00,200
2006,SW1,30,DSC_3420,other Scleractinia,   5.00,200
2006,SW1,30,DSC_3420,Pocillopora,  15.00,200
2006,SW1,30,DSC_3420,Porites,   0.00,200
2006,SW1,31,DSC_3421,Acropora,   2.00,200
2006,SW1,31,DSC_3421,other Scleractinia,   9.00,200
2006,SW1,31,DSC_3421,Pocillopora,   3.00,200
2006,SW1,31,DSC_3421,Porites,   4.00,200
2006,SW1,32,DSC_3422,Acropora,   2.00,200
2006,SW1,32,DSC_3422,other Scleractinia,   8.00,200
2006,SW1,32,DSC_3422,Pocillopora,   8.00,200
2006,SW1,32,DSC_3422,Porites,   0.00,200
2006,SW1,33,DSC_3423,Acropora,   7.00,200
2006,SW1,33,DSC_3423,other Scleractinia,   4.00,200
2006,SW1,33,DSC_3423,Pocillopora,  17.00,200
2006,SW1,33,DSC_3423,Porites,   0.00,200
2006,SW1,34,DSC_3424,Acropora,   6.00,200
2006,SW1,34,DSC_3424,other Scleractinia,  10.00,200
2006,SW1,34,DSC_3424,Pocillopora,   6.00,200
2006,SW1,34,DSC_3424,Porites,   0.00,200
2006,SW1,35,DSC_3425,Acropora,   2.00,200
2006,SW1,35,DSC_3425,other Scleractinia,   6.00,200
2006,SW1,35,DSC_3425,Pocillopora,   9.00,200
2006,SW1,35,DSC_3425,Porites,   1.00,200
2006,SW1,36,DSC_3426,Acropora,   1.00,200
2006,SW1,36,DSC_3426,other Scleractinia,   8.00,200
2006,SW1,36,DSC_3426,Pocillopora,   7.00,200
2006,SW1,36,DSC_3426,Porites,   4.00,200
2006,SW1,37,DSC_3427,Acropora,   4.00,200
2006,SW1,37,DSC_3427,other Scleractinia,   3.00,200
2006,SW1,37,DSC_3427,Pocillopora,  32.00,200
2006,SW1,37,DSC_3427,Porites,   1.00,200
2006,SW1,38,DSC_3428,Acropora,   6.00,200
2006,SW1,38,DSC_3428,other Scleractinia,   4.00,200
2006,SW1,38,DSC_3428,Pocillopora,  19.00,200
2006,SW1,38,DSC_3428,Porites,   0.00,200
2006,SW1,39,DSC_3429,Acropora,   0.00,200
2006,SW1,39,DSC_3429,other Scleractinia,   7.00,200
2006,SW1,39,DSC_3429,Pocillopora,  15.00,200
2006,SW1,39,DSC_3429,Porites,   0.00,200
2006,SW1,40,DSC_3430,Acropora,   3.00,200
2006,SW1,40,DSC_3430,other Scleractinia,  13.00,200
2006,SW1,40,DSC_3430,Pocillopora,   3.00,200
2006,SW1,40,DSC_3430,Porites,   0.00,200
2006,SW2,1,DSC_3349,Acropora,   0.00,200
2006,SW2,1,DSC_3349,other Scleractinia,   4.00,200
2006,SW2,1,DSC_3349,Pocillopora,   4.00,200
2006,SW2,1,DSC_3349,Porites,   1.00,200
2006,SW2,2,DSC_3350,Acropora,   0.00,200
2006,SW2,2,DSC_3350,other Scleractinia,   6.00,200
2006,SW2,2,DSC_3350,Pocillopora,   7.00,200
2006,SW2,2,DSC_3350,Porites,   0.00,200
2006,SW2,3,DSC_3351,Acropora,   0.00,200
2006,SW2,3,DSC_3351,other Scleractinia,   4.00,200
2006,SW2,3,DSC_3351,Pocillopora,  15.00,200
2006,SW2,3,DSC_3351,Porites,   0.00,200
2006,SW2,4,DSC_3352,Acropora,   3.00,200
2006,SW2,4,DSC_3352,other Scleractinia,   9.00,200
2006,SW2,4,DSC_3352,Pocillopora,   8.00,200
2006,SW2,4,DSC_3352,Porites,   3.00,200
2006,SW2,5,DSC_3353,Acropora,   1.00,200
2006,SW2,5,DSC_3353,other Scleractinia,   3.00,200
2006,SW2,5,DSC_3353,Pocillopora,  16.00,200
2006,SW2,5,DSC_3353,Porites,   0.00,200
2006,SW2,6,DSC_3354,Acropora,   0.00,200
2006,SW2,6,DSC_3354,other Scleractinia,   5.00,200
2006,SW2,6,DSC_3354,Pocillopora,   0.00,200
2006,SW2,6,DSC_3354,Porites,   8.00,200
2006,SW2,7,DSC_3355,Acropora,   0.00,200
2006,SW2,7,DSC_3355,other Scleractinia,   2.00,200
2006,SW2,7,DSC_3355,Pocillopora,   1.00,200
2006,SW2,7,DSC_3355,Porites,   0.00,200
2006,SW2,8,DSC_3356,Acropora,   6.00,200
2006,SW2,8,DSC_3356,other Scleractinia,   3.00,200
2006,SW2,8,DSC_3356,Pocillopora,  51.00,200
2006,SW2,8,DSC_3356,Porites,   0.00,200
2006,SW2,9,DSC_3357,Acropora,   1.00,200
2006,SW2,9,DSC_3357,other Scleractinia,   2.00,200
2006,SW2,9,DSC_3357,Pocillopora,  21.00,200
2006,SW2,9,DSC_3357,Porites,   0.00,200
2006,SW2,10,DSC_3358,Acropora,   2.00,200
2006,SW2,10,DSC_3358,other Scleractinia,   9.00,200
2006,SW2,10,DSC_3358,Pocillopora,   2.00,200
2006,SW2,10,DSC_3358,Porites,   3.00,200
2006,SW2,11,DSC_3359,Acropora,   4.00,200
2006,SW2,11,DSC_3359,other Scleractinia,   0.00,200
2006,SW2,11,DSC_3359,Pocillopora,  14.00,200
2006,SW2,11,DSC_3359,Porites,   0.00,200
2006,SW2,12,DSC_3360,Acropora,  13.00,200
2006,SW2,12,DSC_3360,other Scleractinia,   1.00,200
2006,SW2,12,DSC_3360,Pocillopora,  20.00,200
2006,SW2,12,DSC_3360,Porites,   0.00,200
2006,SW2,13,DSC_3361,Acropora,   0.00,200
2006,SW2,13,DSC_3361,other Scleractinia,   2.00,200
2006,SW2,13,DSC_3361,Pocillopora,  12.00,200
2006,SW2,13,DSC_3361,Porites,   2.00,200
2006,SW2,14,DSC_3362,Acropora,   1.00,200
2006,SW2,14,DSC_3362,other Scleractinia,   1.00,200
2006,SW2,14,DSC_3362,Pocillopora,  26.00,200
2006,SW2,14,DSC_3362,Porites,   0.00,200
2006,SW2,15,DSC_3363,Acropora,  11.00,200
2006,SW2,15,DSC_3363,other Scleractinia,   9.00,200
2006,SW2,15,DSC_3363,Pocillopora,   6.00,200
2006,SW2,15,DSC_3363,Porites,   1.00,200
2006,SW2,16,DSC_3364,Acropora,   6.00,200
2006,SW2,16,DSC_3364,other Scleractinia,   2.00,200
2006,SW2,16,DSC_3364,Pocillopora,  11.00,200
2006,SW2,16,DSC_3364,Porites,   2.00,200
2006,SW2,17,DSC_3365,Acropora,   1.00,200
2006,SW2,17,DSC_3365,other Scleractinia,   1.00,200
2006,SW2,17,DSC_3365,Pocillopora,  29.00,200
2006,SW2,17,DSC_3365,Porites,   0.00,200
2006,SW2,18,DSC_3366,Acropora,   0.00,200
2006,SW2,18,DSC_3366,other Scleractinia,   2.00,200
2006,SW2,18,DSC_3366,Pocillopora,  23.00,200
2006,SW2,18,DSC_3366,Porites,   2.00,200
2006,SW2,19,DSC_3367,Acropora,  13.00,200
2006,SW2,19,DSC_3367,other Scleractinia,   4.00,200
2006,SW2,19,DSC_3367,Pocillopora,   0.00,200
2006,SW2,19,DSC_3367,Porites,   0.00,200
2006,SW2,20,DSC_3368,Acropora,   6.00,200
2006,SW2,20,DSC_3368,other Scleractinia,   5.00,200
2006,SW2,20,DSC_3368,Pocillopora,   4.00,200
2006,SW2,20,DSC_3368,Porites,   1.00,200
2006,SW2,21,DSC_3369,Acropora,  16.00,200
2006,SW2,21,DSC_3369,other Scleractinia,   9.00,200
2006,SW2,21,DSC_3369,Pocillopora,   6.00,200
2006,SW2,21,DSC_3369,Porites,   0.00,200
2006,SW2,22,DSC_3370,Acropora,   6.00,200
2006,SW2,22,DSC_3370,other Scleractinia,   4.00,200
2006,SW2,22,DSC_3370,Pocillopora,   8.00,200
2006,SW2,22,DSC_3370,Porites,   6.00,200
2006,SW2,23,DSC_3371,Acropora,  12.00,200
2006,SW2,23,DSC_3371,other Scleractinia,   2.00,200
2006,SW2,23,DSC_3371,Pocillopora,   2.00,200
2006,SW2,23,DSC_3371,Porites,   4.00,200
2006,SW2,24,DSC_3372,Acropora,   2.00,200
2006,SW2,24,DSC_3372,other Scleractinia,   7.00,200
2006,SW2,24,DSC_3372,Pocillopora,   4.00,200
2006,SW2,24,DSC_3372,Porites,   0.00,200
2006,SW2,25,DSC_3373,Acropora,   9.00,200
2006,SW2,25,DSC_3373,other Scleractinia,   6.00,200
2006,SW2,25,DSC_3373,Pocillopora,   1.00,200
2006,SW2,25,DSC_3373,Porites,   1.00,200
2006,SW2,26,DSC_3374,Acropora,   0.00,200
2006,SW2,26,DSC_3374,other Scleractinia,   2.00,200
2006,SW2,26,DSC_3374,Pocillopora,  24.00,200
